40.7	25.1	4.3	9.11E+02	2.46E+01	8.60E+02	7.89E+03
40.8	25.1	4.3	9.12E+02	2.47E+01	8.62E+02	7.90E+03
40.9	25.1	4.3	9.14E+02	2.47E+01	8.63E+02	7.92E+03
41	25.1	4.3	9.15E+02	2.47E+01	8.64E+02	7.93E+03
41.1	25.1	4.3	9.16E+02	2.48E+01	8.65E+02	7.94E+03
41.2	25.1	4.3	9.17E+02	2.48E+01	8.67E+02	7.95E+03
41.3	25.1	4.3	9.19E+02	2.48E+01	8.68E+02	7.96E+03
41.4	25.1	4.3	9.20E+02	2.49E+01	8.69E+02	7.97E+03
41.5	25.1	4.3	9.21E+02	2.49E+01	8.70E+02	7.99E+03
41.6	25.2	4.3	9.23E+02	2.49E+01	8.72E+02	8.00E+03
41.7	25.2	4.3	9.24E+02	2.50E+01	8.73E+02	8.01E+03
41.8	25.2	4.3	9.26E+02	2.50E+01	8.74E+02	8.02E+03
41.9	25.2	4.3	9.27E+02	2.51E+01	8.75E+02	8.03E+03
42	25.2	4.3	9.28E+02	2.51E+01	8.77E+02	8.04E+03
42.1	25.2	4.3	9.30E+02	2.51E+01	8.78E+02	8.06E+03
42.2	25.2	4.3	9.31E+02	2.52E+01	8.79E+02	8.07E+03
42.3	25.2	4.3	9.32E+02	2.52E+01	8.81E+02	8.08E+03
42.4	25.2	4.3	9.34E+02	2.52E+01	8.82E+02	8.09E+03
42.5	25.2	4.3	9.35E+02	2.53E+01	8.83E+02	8.10E+03
42.6	25.2	4.3	9.36E+02	2.53E+01	8.84E+02	8.12E+03
42.7	25.2	4.3	9.38E+02	2.53E+01	8.86E+02	8.13E+03
42.8	25.3	4.3	9.39E+02	2.54E+01	8.87E+02	8.14E+03
42.9	25.3	4.3	9.41E+02	2.54E+01	8.88E+02	8.15E+03
43	25.3	4.3	9.42E+02	2.55E+01	8.90E+02	8.16E+03
43.1	25.3	4.3	9.43E+02	2.55E+01	8.91E+02	8.17E+03
43.2	25.3	4.3	9.45E+02	2.55E+01	8.92E+02	8.19E+03
43.3	25.3	4.3	9.46E+02	2.56E+01	8.94E+02	8.20E+03
43.4	25.3	4.3	9.48E+02	2.56E+01	8.95E+02	8.21E+03
43.5	25.3	4.3	9.49E+02	2.56E+01	8.96E+02	8.22E+03
43.6	25.3	4.3	9.50E+02	2.57E+01	8.98E+02	8.24E+03
43.7	25.3	4.3	9.52E+02	2.57E+01	8.99E+02	8.25E+03
43.8	25.3	4.3	9.53E+02	2.58E+01	9.00E+02	8.26E+03
43.9	25.4	4.3	9.55E+02	2.58E+01	9.02E+02	8.27E+03
44	25.4	4.3	9.56E+02	2.58E+01	9.03E+02	8.28E+03
44.1	25.4	4.3	9.57E+02	2.59E+01	9.04E+02	8.30E+03
44.2	25.4	4.3	9.59E+02	2.59E+01	9.06E+02	8.31E+03
44.3	25.4	4.3	9.60E+02	2.60E+01	9.07E+02	8.32E+03
44.4	25.4	4.3	9.62E+02	2.60E+01	9.08E+02	8.33E+03
44.5	25.4	4.3	9.63E+02	2.60E+01	9.10E+02	8.35E+03
44.6	25.4	4.3	9.64E+02	2.61E+01	9.11E+02	8.36E+03
44.7	25.4	4.3	9.66E+02	2.61E+01	9.12E+02	8.37E+03
44.8	25.4	4.3	9.67E+02	2.61E+01	9.14E+02	8.38E+03
44.9	25.4	4.3	9.69E+02	2.62E+01	9.15E+02	8.40E+03
45	25.5	5.3	9.70E+02	2.62E+01	9.16E+02	8.41E+03
45.1	25.5	5.3	9.72E+02	2.63E+01	9.18E+02	8.42E+03
45.2	25.5	5.3	9.73E+02	2.63E+01	9.19E+02	8.43E+03
45.3	25.5	5.3	9.75E+02	2.63E+01	9.20E+02	8.45E+03
45.4	25.5	5.3	9.76E+02	2.64E+01	9.22E+02	8.46E+03
45.5	25.5	5.3	9.77E+02	2.64E+01	9.23E+02	8.47E+03
45.6	25.5	5.3	9.79E+02	2.65E+01	9.24E+02	8.48E+03
45.7	25.5	5.3	9.80E+02	2.65E+01	9.26E+02	8.50E+03
45.8	25.5	5.3	9.82E+02	2.65E+01	9.27E+02	8.51E+03
45.9	25.5	5.3	9.83E+02	2.66E+01	9.29E+02	8.52E+03
46	25.5	5.3	9.85E+02	2.66E+01	9.30E+02	8.53E+03
46.1	25.5	5.3	9.86E+02	2.67E+01	9.31E+02	8.55E+03
46.2	25.6	5.3	9.88E+02	2.67E+01	9.33E+02	8.56E+03
46.3	25.6	5.3	9.89E+02	2.67E+01	9.34E+02	8.57E+03
46.4	25.6	5.3	9.91E+02	2.68E+01	9.36E+02	8.58E+03
46.5	25.6	5.4	9.92E+02	2.68E+01	9.37E+02	8.60E+03
46.6	25.6	5.4	9.93E+02	2.69E+01	9.38E+02	8.61E+03
46.7	25.6	5.4	9.95E+02	2.69E+01	9.40E+02	8.62E+03
46.8	25.6	5.4	9.96E+02	2.69E+01	9.41E+02	8.63E+03
46.9	25.6	5.4	9.98E+02	2.70E+01	9.42E+02	8.65E+03
47	25.6	5.4	9.99E+02	2.70E+01	9.44E+02	8.66E+03
47.1	25.6	5.4	1.00E+03	2.71E+01	9.45E+02	8.67E+03
47.2	25.6	5.4	1.00E+03	2.71E+01	9.47E+02	8.69E+03
47.3	25.6	5.4	1.00E+03	2.71E+01	9.48E+02	8.70E+03
47.4	25.7	5.4	1.01E+03	2.72E+01	9.49E+02	8.71E+03
47.5	25.7	5.4	1.01E+03	2.72E+01	9.51E+02	8.72E+03
47.6	25.7	5.4	1.01E+03	2.73E+01	9.52E+02	8.74E+03
47.7	25.7	5.4	1.01E+03	2.73E+01	9.54E+02	8.75E+03
47.8	25.7	5.4	1.01E+03	2.73E+01	9.55E+02	8.76E+03
47.9	25.7	5.4	1.01E+03	2.74E+01	9.57E+02	8.78E+03
48	25.7	5.4	1.01E+03	2.74E+01	9.58E+02	8.79E+03
48.1	25.7	5.4	1.02E+03	2.75E+01	9.59E+02	8.80E+03
48.2	25.7	5.4	1.02E+03	2.75E+01	9.61E+02	8.82E+03
48.3	25.7	5.4	1.02E+03	2.75E+01	9.62E+02	8.83E+03
48.4	25.7	5.4	1.02E+03	2.76E+01	9.64E+02	8.84E+03
48.5	25.7	5.4	1.02E+03	2.76E+01	9.65E+02	8.86E+03
48.6	25.8	5.4	1.02E+03	2.77E+01	9.67E+02	8.87E+03
48.7	25.8	5.4	1.02E+03	2.77E+01	9.68E+02	8.88E+03
48.8	25.8	5.4	1.03E+03	2.77E+01	9.69E+02	8.90E+03
48.9	25.8	5.4	1.03E+03	2.78E+01	9.71E+02	8.91E+03
49	25.8	5.4	1.03E+03	2.78E+01	9.72E+02	8.92E+03
49.1	25.8	5.4	1.03E+03	2.79E+01	9.74E+02	8.94E+03
49.2	25.8	5.4	1.03E+03	2.79E+01	9.75E+02	8.95E+03
49.3	25.8	5.4	1.03E+03	2.79E+01	9.77E+02	8.96E+03
49.4	25.8	5.4	1.04E+03	2.80E+01	9.78E+02	8.98E+03
49.5	25.8	5.4	1.04E+03	2.80E+01	9.80E+02	8.99E+03
49.6	25.8	5.4	1.04E+03	2.81E+01	9.81E+02	9.00E+03
49.7	25.8	5.4	1.04E+03	2.81E+01	9.83E+02	9.02E+03
49.8	25.9	5.4	1.04E+03	2.82E+01	9.84E+02	9.03E+03
49.9	25.9	5.4	1.04E+03	2.82E+01	9.85E+02	9.04E+03
50	25.9	5.4	1.05E+03	2.82E+01	9.87E+02	9.06E+03
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
